trip_id,driver_id,rider_id,city,pickup_lat,pickup_lng,drop_lat,drop_lng,distance_km,fare_amount,status,payment_method,pickup_time,drop_time,dif_drop_pickup,pickup_hour,pickup_month,pickup_day,weekday,weekend,rush_hour,distance_hour,squared_distance,delta_lat,delta_long,pickup_cluster,drop_cluster,haversine_distance
27011,6905,23224,San Francisco,37.02015197112387,-112.98554954603584,36.97763737762229,-113.01367067659773,9.08,18.05,Completed,Cash,2023-01-19 18:10:00,2023-01-19 18:37:14,00:27:14,18,1,19,3,0,1,163.44,82.4464,-0.04251459350158626,-0.028121130561885366,17,0,5.346488638909509
27012,5127,23017,New York,39.07060874281252,-78.73067001349753,39.05623932734132,-78.77905542426822,11.69,31.28,No-Show,Card,2023-01-19 18:11:00,2023-01-19 18:46:04,00:35:04,18,1,19,3,0,1,210.42,136.65609999999998,-0.014369415471193747,-0.048385410770691806,8,1,4.472600176918895
27013,9331,82682,San Francisco,40.67998706349852,-102.515987080939,40.67286309324238,-102.5157783138106,7.5,17.75,Completed,Card,2023-01-19 18:12:00,2023-01-19 18:34:30,00:22:30,18,1,19,3,0,1,135.0,56.25,-0.00712397025614564,0.0002087671283987902,12,3,0.7923449654771888
27014,6689,77362,Los Angeles,39.18079071592595,-111.14074849124152,39.16723405751139,-111.18715384211728,4.75,13.22,Completed,Wallet,2023-01-19 18:13:00,2023-01-19 18:27:15,00:14:15,18,1,19,3,0,1,85.5,22.5625,-0.013556658414557887,-0.0464053508757587,1,0,4.274825614688024
27015,4020,49280,Los Angeles,37.60954878504591,-107.50033400102188,37.62988863907528,-107.47787708572218,7.23,17.8,Completed,Card,2023-01-19 18:14:00,2023-01-19 18:35:41,00:21:41,18,1,19,3,0,1,130.14000000000001,52.27290000000001,0.020339854029373328,0.022456915299699176,14,13,3.004549197847275
27016,4292,75283,Boston,39.983689941194655,-117.74541258077603,40.020394749898784,-117.78213901698685,0.66,2.76,Completed,Cash,2023-01-19 18:15:00,2023-01-19 18:16:58,00:01:58,18,1,19,3,0,1,11.88,0.43560000000000004,0.03670480870412973,-0.03672643621081306,6,16,5.142356177133201
27017,7876,63804,Chicago,38.639912450442736,-79.4955584857262,38.59097900600598,-79.44805905817728,12.12,26.73,Completed,Card,2023-01-19 18:16:00,2023-01-19 18:52:21,00:36:21,18,1,19,3,0,1,218.16,146.8944,-0.048933444436755735,0.047499427548928,5,1,6.829138284342985
27018,7897,68611,Boston,39.45528322669446,-99.87565596023704,39.442424624294645,-99.9011641194202,10.15,22.97,Completed,Card,2023-01-19 18:17:00,2023-01-19 18:47:27,00:30:27,18,1,19,3,0,1,182.70000000000002,103.02250000000001,-0.012858602399816732,-0.025508159183161183,19,17,2.615618760084423
27019,6338,96142,Boston,40.95746667163166,-103.31845045125888,40.97332936500455,-103.32074887539876,8.36,15.34,Completed,Card,2023-01-19 18:18:00,2023-01-19 18:43:04,00:25:04,18,1,19,3,0,1,150.48,69.88959999999999,0.015862693372895365,-0.0022984241398802396,12,3,1.7743769422793931
27020,2564,58785,Chicago,40.73021845589814,-98.76310698733651,40.73781551564475,-98.7407099053187,10.05,20.4,Completed,Cash,2023-01-19 18:19:00,2023-01-19 18:49:09,00:30:09,18,1,19,3,0,1,180.9,101.00250000000001,0.007597059746608181,0.022397082017818093,11,10,2.067571244309399
27021,1057,15231,New York,38.98633299079863,-107.11022187676494,39.03438937717766,-107.06704077888428,6.05,14.3,Completed,UPI,2023-01-19 18:20:00,2023-01-19 18:38:09,00:18:09,18,1,19,3,0,1,108.89999999999999,36.6025,0.04805638637903087,0.04318109788066238,14,13,6.517224337649358
27022,4496,81950,Los Angeles,38.01885482972816,-95.30764990910636,37.98277970650758,-95.29753173174656,3.66,11.72,Completed,Cash,2023-01-19 18:21:00,2023-01-19 18:31:58,00:10:58,18,1,19,3,0,1,65.88,13.395600000000002,-0.03607512322058426,0.010118177359800029,3,2,4.10817557736238
27023,6394,59814,Chicago,37.09810310296724,-112.66794155399674,37.11061430958708,-112.68383336980656,6.48,12.53,Completed,UPI,2023-01-19 18:22:00,2023-01-19 18:41:26,00:19:26,18,1,19,3,0,1,116.64000000000001,41.99040000000001,0.012511206619841175,-0.01589181580982313,17,0,1.9802966353565115
27024,6142,81062,Seattle,38.632000996237686,-107.82880658817844,38.67778924417012,-107.81476906687202,7.46,18.44,Completed,UPI,2023-01-19 18:23:00,2023-01-19 18:45:22,00:22:22,18,1,19,3,0,1,134.28,55.6516,0.04578824793243541,0.01403752130642033,14,13,5.235302033929264
27025,3948,76796,Los Angeles,37.55667621385402,-120.72907658739068,37.51393086486972,-120.6834758170988,7.65,23.33,Cancelled,Card,2023-01-19 18:24:00,2023-01-19 18:46:57,00:22:57,18,1,19,3,0,1,137.70000000000002,58.52250000000001,-0.04274534898429749,0.04560077029188392,13,18,6.225664876980838
27026,5473,30641,New York,37.90077671322988,-115.98384383645369,37.94489143591549,-115.96026311772135,4.82,13.24,Completed,Card,2023-01-19 18:25:00,2023-01-19 18:39:27,00:14:27,18,1,19,3,0,1,86.76,23.232400000000002,0.04411472268560601,0.02358071873233314,4,16,5.3235790481599325
27027,9564,51768,San Francisco,39.83685597495362,-117.54860888089227,39.87840709890055,-117.54671281982992,8.64,23.42,Completed,Wallet,2023-01-19 18:26:00,2023-01-19 18:51:55,00:25:55,18,1,19,3,0,1,155.52,74.6496,0.04155112394693106,0.0018960610623537377,6,16,4.6231079061766
27028,4134,62684,Boston,37.56563950404394,-75.09970838551813,37.561122456439634,-75.08501729784078,7.42,13.45,Completed,Wallet,2023-01-19 18:27:00,2023-01-19 18:49:15,00:22:15,18,1,19,3,0,1,133.56,55.0564,-0.00451704760430971,0.014691087677348946,0,6,1.3889010596522924
27029,2587,25672,Boston,40.91776108853258,-82.72231218007546,40.92070658221759,-82.70687906030813,5.87,10.34,Completed,Cash,2023-01-19 18:28:00,2023-01-19 18:45:36,00:17:36,18,1,19,3,0,1,105.66,34.456900000000005,0.002945493685011513,0.015433119767337189,16,8,1.337454257636556
27030,9969,35880,Los Angeles,37.61594570648982,-76.11052939936326,37.651545888360815,-76.09679781084242,4.74,9.01,Cancelled,UPI,2023-01-19 18:29:00,2023-01-19 18:43:13,00:14:13,18,1,19,3,0,1,85.32000000000001,22.4676,0.035600181870997005,0.013731588520840887,8,15,4.139120873538379
27031,5262,66245,Chicago,40.58276954599063,-78.83793697814211,40.57498472198546,-78.7897812262287,9.51,23.33,No-Show,Wallet,2023-01-19 18:30:00,2023-01-19 18:58:31,00:28:31,18,1,19,3,0,1,171.18,90.4401,-0.007784824005170776,0.048155751913412814,15,1,4.158038720982309
27032,7666,71995,San Francisco,38.36104027741561,-80.53123590511058,38.36197089059268,-80.49449408065082,9.37,19.3,Completed,UPI,2023-01-19 18:31:00,2023-01-19 18:59:06,00:28:06,18,1,19,3,0,1,168.66,87.79689999999998,0.0009306131770685511,0.03674182445975305,5,1,3.205158217222463
27033,4678,34544,Seattle,39.485866474064245,-82.87989010484921,39.449387737557295,-82.9087983473894,1.68,4.55,Completed,UPI,2023-01-19 18:32:00,2023-01-19 18:37:02,00:05:02,18,1,19,3,0,1,30.24,2.8223999999999996,-0.03647873650695033,-0.028908242540197193,16,8,4.755105269039366
27034,1998,25067,Los Angeles,39.13267120897078,-95.47077428515632,39.17873219756659,-95.45953050644404,5.84,14.25,Completed,UPI,2023-01-19 18:33:00,2023-01-19 18:50:31,00:17:31,18,1,19,3,0,1,105.12,34.105599999999995,0.04606098859581209,0.011243778712284325,3,2,5.212696792629315
27035,9751,97180,Seattle,37.19822832876517,-85.29305845405749,37.2318023509048,-85.31012492498681,4.69,14.01,Completed,UPI,2023-01-19 18:34:00,2023-01-19 18:48:04,00:14:04,18,1,19,3,0,1,84.42,21.996100000000002,0.03357402213963212,-0.01706647092932201,16,12,4.027554885190694
27036,4343,76613,Boston,40.10145674637848,-88.30986896168977,40.11246809116129,-88.29658035102247,2.62,6.33,No-Show,Cash,2023-01-19 18:35:00,2023-01-19 18:42:51,00:07:51,18,1,19,3,0,1,47.160000000000004,6.864400000000001,0.011011344782808408,0.013288610667302692,10,4,1.666257222259145
27037,4501,19754,Los Angeles,37.67915739576424,-92.05412180601532,37.63532761621324,-92.00534101658646,4.64,13.84,Completed,Cash,2023-01-19 18:36:00,2023-01-19 18:49:55,00:13:55,18,1,19,3,0,1,83.52,21.5296,-0.04382977955100387,0.04878078942886077,9,9,6.495590294781029
27038,5014,55575,Los Angeles,37.80935630991544,-79.75600503113952,37.78600470523113,-79.77101637693397,2.27,4.58,Completed,Card,2023-01-19 18:37:00,2023-01-19 18:43:48,00:06:48,18,1,19,3,0,1,40.86,5.1529,-0.02335160468430786,-0.015011345794448516,5,1,2.9123657472075477
27039,6107,84211,Boston,39.071635353550185,-74.04878400324672,39.093501863531976,-74.06569118513426,7.67,14.63,Completed,UPI,2023-01-19 18:38:00,2023-01-19 19:01:00,00:23:00,18,1,19,3,0,1,138.06,58.8289,0.021866509981791182,-0.016907181887532374,0,6,2.8357620311184673
27040,5328,25861,San Francisco,37.08748410579389,-76.03060241546885,37.09083650176611,-76.05923999303891,5.41,8.56,Completed,Cash,2023-01-19 18:39:00,2023-01-19 18:55:13,00:16:13,18,1,19,3,0,1,97.38,29.2681,0.0033523959722217,-0.02863757757006624,8,15,2.5673587976660017
27041,5655,92090,Los Angeles,39.811456288571954,-111.2959693265734,39.76339904501285,-111.27862492579528,10.82,22.32,Completed,UPI,2023-01-19 18:40:00,2023-01-19 19:12:27,00:32:27,18,1,19,3,0,1,194.76,117.0724,-0.04805724355910712,0.017344400778114277,17,0,5.545417410190145
27042,6327,23388,Seattle,37.91168687392359,-102.24502856512176,37.96069855834352,-102.2068785467611,4.63,13.11,Completed,Cash,2023-01-19 18:41:00,2023-01-19 18:54:53,00:13:53,18,1,19,3,0,1,83.34,21.436899999999998,0.049011684419930646,0.03815001836065335,19,17,6.394896208650201
27043,8620,57955,Chicago,39.1084029079416,-116.5643865554028,39.05951971853496,-116.60018159295475,10.28,17.75,Completed,Wallet,2023-01-19 18:42:00,2023-01-19 19:12:50,00:30:50,18,1,19,3,0,1,185.04,105.67839999999998,-0.048883189406645045,-0.03579503755194935,4,16,6.2522488854593075
27044,6858,41926,Chicago,37.6673955076898,-114.90637939613448,37.67423693815628,-114.92506311312528,5.87,16.77,Completed,Card,2023-01-19 18:43:00,2023-01-19 19:00:36,00:17:36,18,1,19,3,0,1,105.66,34.456900000000005,0.006841430466479892,-0.018683716990793187,4,11,1.811877564644101
27045,6620,58831,New York,39.78516329006723,-98.01534202034676,39.73624897297959,-98.01119255273892,6.1,15.1,Completed,Card,2023-01-19 18:44:00,2023-01-19 19:02:18,00:18:18,18,1,19,3,0,1,109.8,37.209999999999994,-0.048914317087643155,0.004149467607845736,11,10,5.450576551993801
27046,8004,89876,New York,37.05907060025074,-95.56389235636998,37.02800087141341,-95.58533803110696,7.37,13.01,Cancelled,UPI,2023-01-19 18:45:00,2023-01-19 19:07:06,00:22:06,18,1,19,3,0,1,132.66,54.316900000000004,-0.0310697288373305,-0.02144567473698089,3,2,3.944420659730231
27047,2242,42752,New York,38.33676416804251,-97.13209200272202,38.31590543563213,-97.0941125546284,7.73,17.01,Completed,Cash,2023-01-19 18:46:00,2023-01-19 19:09:11,00:23:11,18,1,19,3,0,1,139.14000000000001,59.752900000000004,-0.020858732410374614,0.037979448093622636,3,2,4.0441977817814
27048,8015,29474,Chicago,38.927383341632,-78.16895595373792,38.940184423918936,-78.14366103462037,3.55,10.13,Completed,Card,2023-01-19 18:47:00,2023-01-19 18:57:39,00:10:39,18,1,19,3,0,1,63.9,12.6025,0.012801082286934218,0.025294919117555992,8,1,2.610173070819441
27049,1080,46928,San Francisco,37.67663232356635,-81.18953341002427,37.71915674146477,-81.2131907171483,6.75,19.51,Completed,Card,2023-01-19 18:48:00,2023-01-19 19:08:15,00:20:15,18,1,19,3,0,1,121.5,45.5625,0.0425244178984201,-0.023657307124025806,5,19,5.166338943296928
27050,3661,40531,Los Angeles,37.003678208742976,-89.90035423263159,37.00238869699323,-89.88239081841847,9.03,13.25,Completed,Card,2023-01-19 18:49:00,2023-01-19 19:16:05,00:27:05,18,1,19,3,0,1,162.54,81.5409,-0.0012895117497464526,0.017963414213113538,18,14,1.601594763179233
27051,5798,91217,Chicago,40.5904281758263,-109.71345485493214,40.593416785662335,-109.6904211293272,11.42,16.98,Completed,Cash,2023-01-19 18:50:00,2023-01-19 19:24:15,00:34:15,18,1,19,3,0,1,205.56,130.4164,0.002988609836037881,0.023033725604932442,1,7,1.9730927019036113
27052,1540,45051,New York,40.35679032728159,-84.6743651730112,40.379460665897845,-84.6867468050695,3.52,7.25,Completed,Card,2023-01-19 18:51:00,2023-01-19 19:01:33,00:10:33,18,1,19,3,0,1,63.36,12.3904,0.022670338616258334,-0.012381632058307446,2,12,2.730364455142429
27053,6945,59440,New York,37.19594401225108,-114.4129132589351,37.16919998575678,-114.38043784227654,7.76,13.97,Completed,Cash,2023-01-19 18:52:00,2023-01-19 19:15:16,00:23:16,18,1,19,3,0,1,139.68,60.2176,-0.026744026494306183,0.032475416658570566,4,11,4.137716546269442
27054,7908,72188,Los Angeles,40.03933935243575,-105.68863250470064,39.99953404073138,-105.65110039910226,5.73,15.75,Completed,Cash,2023-01-19 18:53:00,2023-01-19 19:10:11,00:17:11,18,1,19,3,0,1,103.14000000000001,32.8329,-0.03980531170437018,0.03753210559837328,14,13,5.459463785924954
27055,3785,26805,New York,38.01606708353522,-94.15286796265146,38.05481891364534,-94.17705108974104,7.31,14.36,Completed,Card,2023-01-19 18:54:00,2023-01-19 19:15:55,00:21:55,18,1,19,3,0,1,131.57999999999998,53.436099999999996,0.0387518301101224,-0.02418312708958581,9,9,4.801388507557165
27056,4486,55811,Seattle,37.13066057489015,-95.0156981631256,37.15742002684469,-94.99401843333622,3.45,10.06,Completed,Wallet,2023-01-19 18:55:00,2023-01-19 19:05:21,00:10:21,18,1,19,3,0,1,62.1,11.902500000000002,0.02675945195453977,0.021679729789383373,3,2,3.542065838970633
27057,4157,48024,Boston,39.1184410334997,-112.13446423793394,39.12367117429935,-112.11899675129663,2.92,7.44,Cancelled,Card,2023-01-19 18:56:00,2023-01-19 19:04:45,00:08:45,18,1,19,3,0,1,52.56,8.526399999999999,0.005230140799653782,0.015467486637305683,17,0,1.455558207766197
27058,5717,13468,San Francisco,40.66019510108392,-81.37447211054601,40.63735297279197,-81.35331477557143,6.18,16.88,Completed,Cash,2023-01-19 18:57:00,2023-01-19 19:15:32,00:18:32,18,1,19,3,0,1,111.24,38.1924,-0.022842128291948427,0.021157334974574837,5,8,3.1043969612367226
27059,6336,88895,Boston,37.830837521571176,-120.01312682505812,37.87099226587095,-119.9868598630214,2.76,7.21,Completed,Cash,2023-01-19 18:58:00,2023-01-19 19:06:16,00:08:16,18,1,19,3,0,1,49.67999999999999,7.617599999999999,0.04015474429977672,0.02626696203672907,13,18,5.02544274661965
27060,8165,88381,Chicago,37.707868761478416,-115.79361887667004,37.65884928882119,-115.81617688623224,9.03,16.98,Completed,Wallet,2023-01-19 18:59:00,2023-01-19 19:26:05,00:27:05,18,1,19,3,0,1,162.54,81.5409,-0.04901947265722839,-0.02255800956220355,4,11,5.800942490537358
27061,3243,15183,Los Angeles,40.6626519325016,-93.14293054277157,40.69257400673258,-93.19184436844262,1.16,6.36,Completed,UPI,2023-01-19 19:00:00,2023-01-19 19:03:28,00:03:28,19,1,19,3,0,1,22.04,1.3456,0.02992207423097426,-0.048913825671050404,9,9,5.2994878526632565
27062,3993,28972,San Francisco,37.66674033139438,-99.8820477218317,37.67079876068132,-99.85253760176184,5.34,11.19,Completed,Wallet,2023-01-19 19:01:00,2023-01-19 19:17:01,00:16:01,19,1,19,3,0,1,101.46,28.5156,0.004058429286942555,0.029510120069858203,19,17,2.6363064094578443
27063,3091,89517,Seattle,37.04130377361294,-120.60311257655482,37.085175315452325,-120.59323362704367,11.51,28.58,Completed,Cash,2023-01-19 19:02:00,2023-01-19 19:36:31,00:34:31,19,1,19,3,0,1,218.69,132.4801,0.04387154183938691,0.009878949511147539,13,18,4.956420334551397
27064,6209,42457,San Francisco,40.4329775411188,-73.1303946989375,40.44292229488256,-73.17359336785069,5.36,16.53,Completed,UPI,2023-01-19 19:03:00,2023-01-19 19:19:04,00:16:04,19,1,19,3,0,1,101.84,28.729600000000005,0.009944753763754477,-0.043198668913191796,0,6,3.8195408343851884
27065,8645,54050,Boston,37.18368444959615,-73.2162489451172,37.13407214659324,-73.23707440705,4.9,12.33,Completed,Card,2023-01-19 19:04:00,2023-01-19 19:18:42,00:14:42,19,1,19,3,0,1,93.10000000000001,24.010000000000005,-0.04961230300290964,-0.02082546193280166,0,6,5.817147982414133
27066,6740,25535,Seattle,38.14018064334996,-103.99179202490431,38.11015452931373,-104.0144743848107,4.13,10.76,Completed,Cash,2023-01-19 19:05:00,2023-01-19 19:17:23,00:12:23,19,1,19,3,0,1,78.47,17.0569,-0.030026114036225238,-0.022682359906383454,7,3,3.8837989259196437
27067,5154,77336,Seattle,38.02543973767338,-121.3668327797301,37.99489206347093,-121.40745478712604,7.88,16.21,Completed,Wallet,2023-01-19 19:06:00,2023-01-19 19:29:38,00:23:38,19,1,19,3,0,1,149.72,62.0944,-0.030547674202452413,-0.04062200739593891,13,18,4.919735760721104
27068,9670,87312,New York,39.60550500423514,-91.38589368620327,39.59107306811185,-91.41578497562604,3.19,9.4,Completed,Wallet,2023-01-19 19:07:00,2023-01-19 19:16:34,00:09:34,19,1,19,3,0,1,60.61,10.1761,-0.01443193612329452,-0.02989128942276409,18,14,3.022300107717114
27069,3665,68103,Seattle,37.92720227967707,-116.10124421463448,37.8850369999993,-116.1014308531876,11.23,22.54,Completed,Wallet,2023-01-19 19:08:00,2023-01-19 19:41:41,00:33:41,19,1,19,3,0,1,213.37,126.11290000000001,-0.04216527967776784,-0.00018663855311729094,4,16,4.688593774766223
27070,7018,42985,Seattle,38.47512221081308,-75.01600132087972,38.45926961709677,-75.01103575567663,11.74,21.37,Completed,Card,2023-01-19 19:09:00,2023-01-19 19:44:13,00:35:13,19,1,19,3,0,1,223.06,137.82760000000002,-0.015852593716310537,0.004965565203093547,0,6,1.8149661924213252
27071,2756,61149,Chicago,39.85563326807389,-100.89716274902396,39.83759739577191,-100.85744326162114,7.99,17.46,Completed,Cash,2023-01-19 19:10:00,2023-01-19 19:33:58,00:23:58,19,1,19,3,0,1,151.81,63.84010000000001,-0.01803587230197934,0.039719487402820164,19,17,3.939574800232054
27072,6713,36150,New York,38.98525011604609,-82.91680464958137,39.00033937355052,-82.93859845252172,3.95,9.27,Completed,Card,2023-01-19 19:11:00,2023-01-19 19:22:51,00:11:51,19,1,19,3,0,1,75.05,15.602500000000001,0.015089257504428133,-0.02179380294035127,16,19,2.522446370366388
27073,4120,77292,San Francisco,39.6531500436502,-98.70033925037905,39.62620492710705,-98.73833644264974,8.31,12.78,Completed,Wallet,2023-01-19 19:12:00,2023-01-19 19:36:55,00:24:55,19,1,19,3,0,1,157.89000000000001,69.05610000000001,-0.026945116543153347,-0.03799719227069431,11,10,4.4230144307231996
27074,6151,48454,Seattle,37.67117805178831,-113.9373991565354,37.67671357617177,-113.95974008476504,6.96,14.35,Completed,UPI,2023-01-19 19:13:00,2023-01-19 19:33:52,00:20:52,19,1,19,3,0,1,132.24,48.4416,0.005535524383461166,-0.022340928229638735,17,11,2.0603379781546853
27075,6605,67651,New York,40.79576295683928,-97.98050048591875,40.819712505369125,-98.00969026742835,5.79,11.02,Cancelled,Wallet,2023-01-19 19:14:00,2023-01-19 19:31:22,00:17:22,19,1,19,3,0,1,110.01,33.5241,0.02394954852984199,-0.02918978150960072,11,10,3.623186007826572
27076,3578,56911,Chicago,39.09685228468135,-79.42238100362889,39.053738613127074,-79.38254138589019,7.58,14.89,Completed,Cash,2023-01-19 19:15:00,2023-01-19 19:37:44,00:22:44,19,1,19,3,0,1,144.02,57.4564,-0.04311367155427348,0.03983961773869282,5,1,5.899981749901098
27077,2026,36906,San Francisco,37.05454753285545,-93.73339361276106,37.03116513223557,-93.73661066442608,8.26,12.43,Completed,UPI,2023-01-19 19:16:00,2023-01-19 19:40:46,00:24:46,19,1,19,3,0,1,156.94,68.2276,-0.023382400619880173,-0.003217051665018289,9,9,2.6156352834569176
27078,5473,52689,New York,38.46752927882028,-82.63713935709265,38.46306016744274,-82.67982164532981,9.34,14.23,Cancelled,UPI,2023-01-19 19:17:00,2023-01-19 19:45:01,00:28:01,19,1,19,3,0,1,177.46,87.23559999999999,-0.0044691113775385816,-0.04268228823715958,16,19,3.7491695282005826
27079,5667,19334,Los Angeles,39.95658183920352,-80.71263061117081,39.950232604433786,-80.6709796743306,9.97,16.55,Completed,Card,2023-01-19 19:18:00,2023-01-19 19:47:54,00:29:54,19,1,19,3,0,1,189.43,99.40090000000001,-0.006349234769736256,0.04165093684021315,5,8,3.6197742196961356
27080,2954,75597,New York,38.43561037951069,-115.24109292793396,38.41021561297264,-115.19163654126748,6.11,14.38,Completed,Card,2023-01-19 19:19:00,2023-01-19 19:37:19,00:18:19,19,1,19,3,0,1,116.09,37.332100000000004,-0.025394766538049396,0.04945638666647767,4,11,5.15130748044763
27081,1586,84748,Los Angeles,38.85651813473864,-87.23952954795773,38.814141227402914,-87.25044750533465,9.32,19.37,Completed,Wallet,2023-01-19 19:20:00,2023-01-19 19:47:57,00:27:57,19,1,19,3,0,1,177.08,86.86240000000001,-0.042376907335729186,-0.010917957376918253,10,4,4.806052325444378
27082,1684,72603,Boston,37.68875654906234,-114.83087714920198,37.64475070538252,-114.82961791974807,3.44,11.11,Completed,Card,2023-01-19 19:21:00,2023-01-19 19:31:19,00:10:19,19,1,19,3,0,1,65.36,11.833599999999999,-0.044005843679819634,0.001259229453907551,4,11,4.894481682990023
